AnalysisYear,EnsembleMember,DaysInYear,AnnualRainfall_mm,AnnualRainfall365_mm,DryDays,DryDays365,LightRainDays,LightRainDays365,ModerateRainDays,ModerateRainDays365,HeavyRainDays,HeavyRainDays365,VeryHeavyRainDays,VeryHeavyRainDays365,LongestDrySpell
2061,06,360,1373.8014315388778,1392.8820069769176,157,159.18055555555554,83,84.15277777777777,71,71.98611111111111,49,49.68055555555555,13,13.180555555555555,26
2062,06,360,1239.837864050134,1257.0578343841635,171,173.375,68,68.94444444444444,80,81.11111111111111,41,41.56944444444444,11,11.152777777777777,22
2063,06,360,1361.8458056885852,1380.7603307675934,164,166.27777777777777,80,81.11111111111111,73,74.01388888888889,43,43.59722222222222,18,18.25,20
2064,06,360,1136.2002493991974,1151.9808084186307,166,168.30555555555554,72,73.0,89,90.2361111111111,33,33.45833333333333,10,10.13888888888889,18
2065,06,360,1344.9653140627745,1363.6453878692018,164,166.27777777777777,68,68.94444444444444,83,84.15277777777777,45,45.625,13,13.180555555555555,19
2066,06,360,1162.6949605535729,1178.8435016723724,172,174.38888888888889,73,74.01388888888889,75,76.04166666666666,40,40.55555555555556,11,11.152777777777777,39
2067,06,360,1505.485447605834,1526.3949677114706,159,161.20833333333331,74,75.02777777777777,72,73.0,55,55.763888888888886,19,19.26388888888889,28
2068,06,360,1437.85571340478,1457.825931646513,149,151.06944444444443,79,80.09722222222221,83,84.15277777777777,49,49.68055555555555,15,15.208333333333332,26
2069,06,360,1432.4774157629995,1452.3729354263744,165,167.29166666666666,67,67.93055555555556,78,79.08333333333333,50,50.69444444444444,15,15.208333333333332,32
2070,06,360,1774.060490121664,1798.7002191511315,135,136.875,68,68.94444444444444,101,102.40277777777777,56,56.77777777777777,21,21.291666666666664,17
2071,06,360,1200.1993945397398,1216.868830575014,184,186.55555555555554,50,50.69444444444444,78,79.08333333333333,48,48.666666666666664,8,8.11111111111111,32
2072,06,360,1056.4312788510813,1071.1039355017906,186,188.58333333333331,68,68.94444444444444,72,73.0,34,34.47222222222222,14,14.194444444444443,40
2073,06,360,1066.4158096258668,1081.2271403151149,169,171.3472222222222,92,93.27777777777777,67,67.93055555555556,32,32.44444444444444,15,15.208333333333332,13
2074,06,360,989.9368421796337,1003.6859649876841,204,206.83333333333331,61,61.84722222222222,62,62.86111111111111,33,33.45833333333333,9,9.125,21
2075,06,360,1405.577226075016,1425.0991319927243,170,172.36111111111111,70,70.97222222222221,69,69.95833333333333,51,51.70833333333333,16,16.22222222222222,18
2076,06,360,1316.1009059331059,1334.3800851821768,165,167.29166666666666,73,74.01388888888889,74,75.02777777777777,48,48.666666666666664,16,16.22222222222222,38
2077,06,360,1354.8763732693926,1373.6941006759118,186,188.58333333333331,49,49.68055555555555,82,83.13888888888889,43,43.59722222222222,14,14.194444444444443,20
2078,06,360,1223.241385653686,1240.2308493433204,198,200.75,56,56.77777777777777,63,63.875,43,43.59722222222222,18,18.25,23
2079,06,360,1396.3911105612183,1415.785431541235,172,174.38888888888889,70,70.97222222222221,66,66.91666666666666,52,52.72222222222222,16,16.22222222222222,25
2080,06,360,1115.579558374884,1131.0737189078686,203,205.81944444444443,54,54.75,66,66.91666666666666,37,37.513888888888886,16,16.22222222222222,35
2031,07,360,1236.9311762915745,1254.1107759622907,141,142.95833333333331,77,78.06944444444444,101,102.40277777777777,41,41.56944444444444,9,9.125,24
2032,07,360,1332.5148814132776,1351.0220325440175,161,163.23611111111111,76,77.05555555555556,78,79.08333333333333,45,45.625,15,15.208333333333332,17
2033,07,360,1331.4708976699508,1349.9635490264777,158,160.19444444444443,80,81.11111111111111,71,71.98611111111111,51,51.70833333333333,14,14.194444444444443,11
2034,07,360,1502.1266285943243,1522.989498435912,132,133.83333333333331,68,68.94444444444444,113,114.56944444444444,47,47.65277777777778,11,11.152777777777777,10
2035,07,360,1280.654110257134,1298.4409728995943,141,142.95833333333331,77,78.06944444444444,101,102.40277777777777,41,41.56944444444444,6,6.083333333333333,12
2036,07,360,1231.0086915853362,1248.1060345240214,163,165.26388888888889,70,70.97222222222221,81,82.125,46,46.638888888888886,12,12.166666666666666,13
2037,07,360,1259.5106406041991,1277.003843945924,153,155.125,80,81.11111111111111,87,88.20833333333333,40,40.55555555555556,13,13.180555555555555,20
2038,07,360,1141.939442109993,1157.7997121392984,174,176.41666666666666,72,73.0,75,76.04166666666666,39,39.541666666666664,11,11.152777777777777,27
2039,07,360,1316.535121855838,1334.8203318816136,160,162.22222222222223,70,70.97222222222221,84,85.16666666666666,46,46.638888888888886,16,16.22222222222222,20
2040,07,360,1540.2793782619246,1561.6721474044514,146,148.02777777777777,65,65.90277777777777,98,99.3611111111111,51,51.70833333333333,21,21.291666666666664,18
2041,07,360,1384.990680910376,1404.2266625896868,152,154.11111111111111,75,76.04166666666666,91,92.26388888888889,42,42.58333333333333,21,21.291666666666664,13
2042,07,360,1210.366306929351,1227.1769500811474,145,147.01388888888889,85,86.18055555555556,86,87.19444444444444,44,44.61111111111111,9,9.125,15
2043,07,360,1108.688355684792,1124.086805069303,168,170.33333333333331,78,79.08333333333333,79,80.09722222222221,35,35.48611111111111,9,9.125,13
2044,07,360,1297.4536705395924,1315.4738604081979,165,167.29166666666666,81,82.125,66,66.91666666666666,48,48.666666666666664,13,13.180555555555555,14
2045,07,360,1033.2768729989161,1047.6279406794565,183,185.54166666666666,70,70.97222222222221,74,75.02777777777777,33,33.45833333333333,8,8.11111111111111,22
2046,07,360,1247.0972492107871,1264.4180443387147,167,169.31944444444443,76,77.05555555555556,75,76.04166666666666,42,42.58333333333333,12,12.166666666666666,12
2047,07,360,1231.1486139798062,1248.2479002850812,148,150.05555555555554,90,91.25,87,88.20833333333333,35,35.48611111111111,15,15.208333333333332,12
2048,07,360,996.5016986534472,1010.3420000236339,183,185.54166666666666,81,82.125,70,70.97222222222221,26,26.36111111111111,11,11.152777777777777,23
2049,07,360,1343.592378742661,1362.2533840029755,132,133.83333333333331,97,98.34722222222221,83,84.15277777777777,48,48.666666666666664,12,12.166666666666666,19
2050,07,360,1020.0569739484038,1034.2244319199094,166,168.30555555555554,86,87.19444444444444,77,78.06944444444444,31,31.430555555555554,6,6.083333333333333,15
2051,07,360,1234.3925345522844,1251.536875309955,137,138.90277777777777,82,83.13888888888889,105,106.45833333333333,36,36.5,10,10.13888888888889,14
2052,07,360,1428.1403836569161,1447.975666763262,185,187.56944444444443,57,57.791666666666664,73,74.01388888888889,45,45.625,16,16.22222222222222,23
2053,07,360,804.351087867778,815.5226307548304,188,190.61111111111111,67,67.93055555555556,84,85.16666666666666,21,21.291666666666664,2,2.0277777777777777,24
2054,07,360,972.3534218088317,985.8583304450655,200,202.77777777777777,59,59.81944444444444,66,66.91666666666666,35,35.48611111111111,8,8.11111111111111,17
2055,07,360,1393.4182702945975,1412.771301826467,160,162.22222222222223,70,70.97222222222221,80,81.11111111111111,50,50.69444444444444,11,11.152777777777777,19
2056,07,360,1499.5549339461472,1520.3820858065103,151,153.09722222222223,73,74.01388888888889,85,86.18055555555556,51,51.70833333333333,17,17.23611111111111,15
2057,07,360,1113.5673099186206,1129.0335225563792,177,179.45833333333331,80,81.11111111111111,68,68.94444444444444,35,35.48611111111111,11,11.152777777777777,21
2058,07,360,1414.1145260097612,1433.7550055376746,166,168.30555555555554,58,58.80555555555555,85,86.18055555555556,51,51.70833333333333,18,18.25,23
2059,07,360,1207.85598870885,1224.6317663298062,175,177.43055555555554,75,76.04166666666666,68,68.94444444444444,42,42.58333333333333,12,12.166666666666666,22
2060,07,360,1218.5507728231817,1235.4750891123924,172,174.38888888888889,69,69.95833333333333,82,83.13888888888889,37,37.513888888888886,16,16.22222222222222,20
2061,07,360,1498.3102616157616,1519.1201263604248,146,148.02777777777777,68,68.94444444444444,99,100.375,47,47.65277777777778,19,19.26388888888889,14
2062,07,360,979.6297049015191,993.2356730251512,179,181.48611111111111,81,82.125,65,65.90277777777777,35,35.48611111111111,12,12.166666666666666,25
2063,07,360,1348.912143802922,1367.6470346890735,154,156.13888888888889,75,76.04166666666666,86,87.19444444444444,45,45.625,16,16.22222222222222,16
2064,07,360,1348.0406020394482,1366.763388178885,164,166.27777777777777,73,74.01388888888889,81,82.125,42,42.58333333333333,17,17.23611111111111,22
2065,07,360,1950.6243405632035,1977.716345293248,125,126.7361111111111,62,62.86111111111111,102,103.41666666666666,71,71.98611111111111,24,24.333333333333332,16
2066,07,360,1283.7879517268452,1301.6183399452736,176,178.44444444444443,68,68.94444444444444,70,70.97222222222221,46,46.638888888888886,15,15.208333333333332,18
2067,07,360,1460.9504993535704,1481.2414785112587,139,140.93055555555554,87,88.20833333333333,88,89.22222222222221,46,46.638888888888886,17,17.23611111111111,13
2068,07,360,1274.1729089326734,1291.8697548900716,165,167.29166666666666,69,69.95833333333333,85,86.18055555555556,41,41.56944444444444,8,8.11111111111111,17
2069,07,360,1323.0409954342324,1341.4165648152634,137,138.90277777777777,96,97.33333333333333,86,87.19444444444444,41,41.56944444444444,18,18.25,10
2070,07,360,1132.4367716966535,1148.1650601924403,189,191.625,60,60.83333333333333,77,78.06944444444444,34,34.47222222222222,12,12.166666666666666,26
2071,07,360,1517.7069883842464,1538.7862521118054,159,161.20833333333331,61,61.84722222222222,91,92.26388888888889,49,49.68055555555555,18,18.25,22
2072,07,360,942.0720990583573,955.1564337675011,191,193.65277777777777,78,79.08333333333333,58,58.80555555555555,33,33.45833333333333,12,12.166666666666666,27
2073,07,360,1525.0195534648215,1546.2003805962772,133,134.84722222222223,78,79.08333333333333,98,99.3611111111111,51,51.70833333333333,16,16.22222222222222,14
2074,07,360,1506.5635490800914,1527.4880428173149,144,146.0,65,65.90277777777777,99,100.375,52,52.72222222222222,18,18.25,15
2075,07,360,1295.5125791539385,1313.5058094199653,161,163.23611111111111,67,67.93055555555556,83,84.15277777777777,49,49.68055555555555,12,12.166666666666666,19
2076,07,360,1338.7020142461263,1357.2950977773223,167,169.31944444444443,78,79.08333333333333,71,71.98611111111111,44,44.61111111111111,19,19.26388888888889,20
2077,07,360,1382.659241646481,1401.8628422249042,137,138.90277777777777,86,87.19444444444444,94,95.30555555555556,43,43.59722222222222,16,16.22222222222222,13
2078,07,360,991.6808988792128,1005.4542446969796,186,188.58333333333331,67,67.93055555555556,79,80.09722222222221,28,28.388888888888886,11,11.152777777777777,29
2079,07,360,1257.3877039468268,1274.8514220571994,154,156.13888888888889,82,83.13888888888889,85,86.18055555555556,39,39.541666666666664,15,15.208333333333332,11
2080,07,360,1600.8083865633716,1623.0418363767517,142,143.97222222222223,72,73.0,92,93.27777777777777,54,54.75,21,21.291666666666664,19
2031,08,360,1275.0128002037666,1292.7213113177077,180,182.5,66,66.91666666666666,69,69.95833333333333,45,45.625,14,14.194444444444443,16
2032,08,360,1279.411273775359,1297.1808748000167,142,143.97222222222223,84,85.16666666666666,92,93.27777777777777,42,42.58333333333333,15,15.208333333333332,12
2033,08,360,1643.8072970987746,1666.637954002924,151,153.09722222222223,71,71.98611111111111,79,80.09722222222221,59,59.81944444444444,17,17.23611111111111,12
2034,08,360,1178.0780272093077,1194.4402220316592,185,187.56944444444443,55,55.763888888888886,82,83.13888888888889,38,38.52777777777778,13,13.180555555555555,28
2035,08,360,1817.1444873886335,1842.382605269031,149,151.06944444444443,61,61.84722222222222,84,85.16666666666666,66,66.91666666666666,27,27.375,12
2036,08,360,1777.89346623154,1802.5864310403113,141,142.95833333333331,74,75.02777777777777,83,84.15277777777777,62,62.86111111111111,21,21.291666666666664,31
2037,08,360,1824.24005892862,1849.5767264137398,131,132.81944444444443,65,65.90277777777777,99,100.375,65,65.90277777777777,17,17.23611111111111,11
2038,08,360,1742.20997577532,1766.4073365499771,128,129.77777777777777,70,70.97222222222221,101,102.40277777777777,61,61.84722222222222,21,21.291666666666664,12
2039,08,360,1683.6770824393097,1707.0614863620779,152,154.11111111111111,56,56.77777777777777,91,92.26388888888889,61,61.84722222222222,21,21.291666666666664,12
2040,08,360,1456.71988190078,1476.9521024827352,148,150.05555555555554,75,76.04166666666666,90,91.25,47,47.65277777777778,15,15.208333333333332,12
2041,08,360,1316.7286436379718,1335.016541466277,156,158.16666666666666,71,71.98611111111111,90,91.25,43,43.59722222222222,12,12.166666666666666,13
2042,08,360,1372.8754028331707,1391.943116761409,156,158.16666666666666,58,58.80555555555555,101,102.40277777777777,45,45.625,11,11.152777777777777,17
2043,08,360,1527.6278393952755,1548.8448927202098,148,150.05555555555554,72,73.0,89,90.2361111111111,51,51.70833333333333,19,19.26388888888889,22
2044,08,360,1332.4550168423766,1350.9613365207429,159,161.20833333333331,73,74.01388888888889,79,80.09722222222221,49,49.68055555555555,12,12.166666666666666,14
2045,08,360,1291.7137848602458,1309.6542540944158,161,163.23611111111111,65,65.90277777777777,91,92.26388888888889,43,43.59722222222222,14,14.194444444444443,24
2046,08,360,1634.2173386490992,1656.9148016858921,149,151.06944444444443,73,74.01388888888889,85,86.18055555555556,53,53.73611111111111,21,21.291666666666664,9
2047,08,360,1321.60356112116,1339.9591661367317,145,147.01388888888889,69,69.95833333333333,103,104.43055555555556,43,43.59722222222222,13,13.180555555555555,27
2048,08,360,1387.4903178785648,1406.7610167379894,161,163.23611111111111,70,70.97222222222221,80,81.11111111111111,49,49.68055555555555,14,14.194444444444443,20
2049,08,360,870.3665781831266,882.4550028801144,185,187.56944444444443,79,80.09722222222221,67,67.93055555555556,29,29.402777777777775,5,5.069444444444445,28
2050,08,360,1391.2581536368289,1410.5811835484515,157,159.18055555555554,68,68.94444444444444,92,93.27777777777777,43,43.59722222222222,19,19.26388888888889,16
2051,08,360,1671.5178563890236,1694.7333821722043,133,134.84722222222223,77,78.06944444444444,87,88.20833333333333,63,63.875,22,22.305555555555554,19
2052,08,360,1209.0040197122744,1225.7957422082782,170,172.36111111111111,79,80.09722222222221,73,74.01388888888889,38,38.52777777777778,14,14.194444444444443,20
2053,08,360,1771.0501141974958,1795.6480324502386,150,152.08333333333331,59,59.81944444444444,86,87.19444444444444,65,65.90277777777777,18,18.25,28
2054,08,360,1602.0806252031045,1624.331744997592,124,125.72222222222221,87,88.20833333333333,89,90.2361111111111,60,60.83333333333333,18,18.25,14
2055,08,360,1191.0119134066513,1207.5537455372992,184,186.55555555555554,60,60.83333333333333,72,73.0,44,44.61111111111111,15,15.208333333333332,26
2056,08,360,1192.1899920585595,1208.748186392706,188,190.61111111111111,61,61.84722222222222,69,69.95833333333333,42,42.58333333333333,17,17.23611111111111,17
2057,08,360,1336.4553376057224,1355.0172172946907,181,183.51388888888889,55,55.763888888888886,78,79.08333333333333,46,46.638888888888886,14,14.194444444444443,20
2058,08,360,1490.040418338966,1510.7354241492294,149,151.06944444444443,84,85.16666666666666,78,79.08333333333333,49,49.68055555555555,17,17.23611111111111,15
2059,08,360,1279.8371253411497,1297.6126409708877,165,167.29166666666666,73,74.01388888888889,78,79.08333333333333,44,44.61111111111111,14,14.194444444444443,15
2060,08,360,1203.0234968587426,1219.7321565373363,155,157.15277777777777,78,79.08333333333333,93,94.29166666666666,34,34.47222222222222,11,11.152777777777777,21
2061,08,360,1672.4147838345662,1695.6427669433795,152,154.11111111111111,59,59.81944444444444,90,91.25,59,59.81944444444444,18,18.25,15
2062,08,360,1339.0018077883328,1357.5990551187263,158,160.19444444444443,95,96.31944444444444,67,67.93055555555556,40,40.55555555555556,16,16.22222222222222,33
2063,08,360,1620.303231819367,1642.8074433724137,152,154.11111111111111,71,71.98611111111111,80,81.11111111111111,57,57.791666666666664,22,22.305555555555554,19
2064,08,360,1770.1757260686695,1794.7615000418455,133,134.84722222222223,64,64.88888888888889,102,103.41666666666666,61,61.84722222222222,20,20.27777777777778,20
2065,08,360,1539.8985842720233,1561.2860646091347,170,172.36111111111111,60,60.83333333333333,78,79.08333333333333,52,52.72222222222222,22,22.305555555555554,24
2066,08,360,1965.9145804817854,1993.2189496551434,123,124.70833333333333,79,80.09722222222221,88,89.22222222222221,70,70.97222222222221,31,31.430555555555554,11
2067,08,360,1510.5581977202883,1531.5381726886255,161,163.23611111111111,69,69.95833333333333,85,86.18055555555556,45,45.625,18,18.25,17
2068,08,360,1237.7293284752693,1254.9200135929814,182,184.52777777777777,60,60.83333333333333,80,81.11111111111111,38,38.52777777777778,12,12.166666666666666,14
2069,08,360,1614.1320303782854,1636.550530800206,145,147.01388888888889,71,71.98611111111111,88,89.22222222222221,56,56.77777777777777,21,21.291666666666664,19
2070,08,360,1545.796699878287,1567.2660984877075,151,153.09722222222223,53,53.73611111111111,104,105.44444444444444,52,52.72222222222222,19,19.26388888888889,27
2071,08,360,1413.4022590236286,1433.0328459545124,154,156.13888888888889,77,78.06944444444444,81,82.125,48,48.666666666666664,15,15.208333333333332,18
2072,08,360,1603.573826452134,1625.8456851528579,130,131.80555555555554,67,67.93055555555556,106,107.47222222222221,57,57.791666666666664,21,21.291666666666664,13
2073,08,360,1686.377737455306,1709.7996504755185,131,132.81944444444443,68,68.94444444444444,103,104.43055555555556,58,58.80555555555555,19,19.26388888888889,14
2074,08,360,1537.0337646271505,1558.3814558025276,136,137.88888888888889,74,75.02777777777777,96,97.33333333333333,54,54.75,18,18.25,15
2075,08,360,1325.9200015185022,1344.335557095148,172,174.38888888888889,60,60.83333333333333,79,80.09722222222221,49,49.68055555555555,12,12.166666666666666,39
2076,08,360,1416.3964462962333,1436.0686191614586,183,185.54166666666666,49,49.68055555555555,83,84.15277777777777,45,45.625,19,19.26388888888889,42
2077,08,360,1430.7944602082703,1450.6666054889406,161,163.23611111111111,59,59.81944444444444,88,89.22222222222221,52,52.72222222222222,16,16.22222222222222,19
2078,08,360,1167.2860291492484,1183.4983351096546,180,182.5,75,76.04166666666666,66,66.91666666666666,39,39.541666666666664,16,16.22222222222222,23
2079,08,360,1532.6380282017699,1553.92466748235,175,177.43055555555554,56,56.77777777777777,82,83.13888888888889,47,47.65277777777778,15,15.208333333333332,30
2080,08,360,1513.5990162903702,1534.6212248499585,178,180.4722222222222,55,55.763888888888886,68,68.94444444444444,59,59.81944444444444,22,22.305555555555554,16
2031,09,360,1063.6596253876053,1078.432675740211,172,174.38888888888889,72,73.0,84,85.16666666666666,32,32.44444444444444,10,10.13888888888889,20
2032,09,360,1348.1895014921324,1366.9143556795232,154,156.13888888888889,65,65.90277777777777,94,95.30555555555556,47,47.65277777777778,15,15.208333333333332,20
2033,09,360,1026.936366268528,1041.1993713555908,185,187.56944444444443,67,67.93055555555556,75,76.04166666666666,33,33.45833333333333,11,11.152777777777777,25
2034,09,360,1412.8593915371414,1432.4824386418238,137,138.90277777777777,79,80.09722222222221,106,107.47222222222221,38,38.52777777777778,20,20.27777777777778,11
2035,09,360,1048.8232450431087,1063.3902345575964,158,160.19444444444443,71,71.98611111111111,103,104.43055555555556,28,28.388888888888886,7,7.097222222222221,10
2036,09,360,973.4165797722728,986.9362544913321,184,186.55555555555554,76,77.05555555555556,68,68.94444444444444,32,32.44444444444444,9,9.125,22
2037,09,360,1495.0223643486297,1515.7865638534718,153,155.125,65,65.90277777777777,84,85.16666666666666,58,58.80555555555555,20,20.27777777777778,15
2038,09,360,1387.923220554926,1407.199931951522,158,160.19444444444443,67,67.93055555555556,84,85.16666666666666,51,51.70833333333333,13,13.180555555555555,14
2039,09,360,1054.70232167513,1069.350965031729,192,194.66666666666666,63,63.875,72,73.0,33,33.45833333333333,11,11.152777777777777,28
2040,09,360,1155.4721549311598,1171.5203793052037,150,152.08333333333331,85,86.18055555555556,85,86.18055555555556,40,40.55555555555556,11,11.152777777777777,17
2041,09,360,1018.4935140839959,1032.6392573351625,209,211.90277777777777,50,50.69444444444444,66,66.91666666666666,35,35.48611111111111,8,8.11111111111111,31
2042,09,360,1601.9796798667537,1624.2293976426809,126,127.75,68,68.94444444444444,106,107.47222222222221,60,60.83333333333333,15,15.208333333333332,9
2043,09,360,1434.6582024178192,1454.5840107847332,147,149.04166666666666,66,66.91666666666666,99,100.375,48,48.666666666666664,13,13.180555555555555,11
2044,09,360,1413.6538430346013,1433.2879241878595,160,162.22222222222223,60,60.83333333333333,89,90.2361111111111,51,51.70833333333333,13,13.180555555555555,16
2045,09,360,1357.1665009949793,1376.0160357310206,180,182.5,60,60.83333333333333,73,74.01388888888889,47,47.65277777777778,17,17.23611111111111,20
2046,09,360,1330.8621174774562,1349.346313553532,126,127.75,98,99.3611111111111,86,87.19444444444444,50,50.69444444444444,13,13.180555555555555,12
2047,09,360,1060.1457043237415,1074.8699502171266,187,189.5972222222222,78,79.08333333333333,65,65.90277777777777,30,30.416666666666664,10,10.13888888888889,16
2048,09,360,903.1769523053126,915.7210766428864,198,200.75,71,71.98611111111111,64,64.88888888888889,27,27.375,13,13.180555555555555,24
2049,09,360,1578.9581602584974,1600.888134706532,146,148.02777777777777,73,74.01388888888889,95,96.31944444444444,46,46.638888888888886,20,20.27777777777778,23
2050,09,360,1260.597119995325,1278.1054133285934,166,168.30555555555554,65,65.90277777777777,82,83.13888888888889,47,47.65277777777778,11,11.152777777777777,22
2051,09,360,1292.667330912876,1310.6210438422213,156,158.16666666666666,58,58.80555555555555,108,109.5,38,38.52777777777778,12,12.166666666666666,21
2052,09,360,1218.9431755616959,1235.8729418889416,173,175.40277777777777,62,62.86111111111111,86,87.19444444444444,39,39.541666666666664,12,12.166666666666666,17
2053,09,360,992.0845916306888,1005.8635442922262,168,170.33333333333331,97,98.34722222222221,71,71.98611111111111,24,24.333333333333332,9,9.125,13
2054,09,360,1348.2948967965249,1367.0212148075877,165,167.29166666666666,72,73.0,71,71.98611111111111,52,52.72222222222222,14,14.194444444444443,15
2055,09,360,1177.1670704531966,1193.5166130983798,193,195.68055555555554,65,65.90277777777777,54,54.75,48,48.666666666666664,14,14.194444444444443,32
2056,09,360,1274.7508071262923,1292.4556794474909,160,162.22222222222223,78,79.08333333333333,77,78.06944444444444,45,45.625,12,12.166666666666666,20
2057,09,360,1418.8624127484939,1438.5688351477784,160,162.22222222222223,73,74.01388888888889,81,82.125,46,46.638888888888886,14,14.194444444444443,19
2058,09,360,821.9604523126682,833.3765697058997,200,202.77777777777777,68,68.94444444444444,66,66.91666666666666,26,26.36111111111111,3,3.0416666666666665,27
2059,09,360,1411.1452092762033,1430.7444482939284,160,162.22222222222223,58,58.80555555555555,92,93.27777777777777,50,50.69444444444444,19,19.26388888888889,19
2060,09,360,1169.7175688127838,1185.9636461574057,170,172.36111111111111,74,75.02777777777777,79,80.09722222222221,37,37.513888888888886,13,13.180555555555555,21
2061,09,360,1162.6433880774982,1178.791212911908,165,167.29166666666666,76,77.05555555555556,78,79.08333333333333,41,41.56944444444444,10,10.13888888888889,19
2062,09,360,1248.4803391689843,1265.8203438796645,178,180.4722222222222,63,63.875,76,77.05555555555556,43,43.59722222222222,14,14.194444444444443,30
2063,09,360,1132.1998991193625,1147.9248977182424,197,199.73611111111111,54,54.75,73,74.01388888888889,36,36.5,10,10.13888888888889,30
2064,09,360,1378.4151576815461,1397.5598126493453,153,155.125,83,84.15277777777777,75,76.04166666666666,49,49.68055555555555,20,20.27777777777778,11
2065,09,360,1181.2301543059216,1197.6361286712815,176,178.44444444444443,57,57.791666666666664,86,87.19444444444444,41,41.56944444444444,7,7.097222222222221,18
2066,09,360,1342.9392244164394,1361.5911580888899,152,154.11111111111111,73,74.01388888888889,88,89.22222222222221,47,47.65277777777778,10,10.13888888888889,21
2067,09,360,1255.761733300682,1273.2028684854135,158,160.19444444444443,66,66.91666666666666,95,96.31944444444444,41,41.56944444444444,13,13.180555555555555,13
2068,09,360,1197.9043325580524,1214.5418927324697,162,164.25,76,77.05555555555556,81,82.125,41,41.56944444444444,12,12.166666666666666,21
2069,09,360,1150.0484548052386,1166.0213500108669,170,172.36111111111111,73,74.01388888888889,80,81.11111111111111,37,37.513888888888886,8,8.11111111111111,20
2070,09,360,1275.7738201761279,1293.4929010119074,162,164.25,73,74.01388888888889,83,84.15277777777777,42,42.58333333333333,17,17.23611111111111,23
2071,09,360,1471.0171359501874,1491.447929505051,177,179.45833333333331,56,56.77777777777777,78,79.08333333333333,49,49.68055555555555,19,19.26388888888889,21
2072,09,360,1127.8869479394612,1143.5520444386202,191,193.65277777777777,62,62.86111111111111,67,67.93055555555556,40,40.55555555555556,10,10.13888888888889,16
2073,09,360,1298.0659047734996,1316.0945978953537,183,185.54166666666666,61,61.84722222222222,68,68.94444444444444,48,48.666666666666664,13,13.180555555555555,16
2074,09,360,1411.1871554792597,1430.7869770831383,163,165.26388888888889,62,62.86111111111111,83,84.15277777777777,52,52.72222222222222,18,18.25,20
2075,09,360,1264.5373569928647,1282.1003758399877,159,161.20833333333331,80,81.11111111111111,86,87.19444444444444,35,35.48611111111111,13,13.180555555555555,20
2076,09,360,1213.4767073876667,1230.3305505458286,190,192.63888888888889,60,60.83333333333333,63,63.875,47,47.65277777777778,11,11.152777777777777,24
2077,09,360,1057.1926136061866,1071.875844350717,184,186.55555555555554,54,54.75,86,87.19444444444444,36,36.5,8,8.11111111111111,50
2078,09,360,1029.354682389142,1043.6512752001022,179,181.48611111111111,68,68.94444444444444,80,81.11111111111111,33,33.45833333333333,8,8.11111111111111,22
2079,09,360,1137.068310684447,1152.8609261106199,189,191.625,73,74.01388888888889,58,58.80555555555555,40,40.55555555555556,13,13.180555555555555,21
2080,09,360,1234.7254915955625,1251.8744567566118,159,161.20833333333331,77,78.06944444444444,91,92.26388888888889,33,33.45833333333333,12,12.166666666666666,14
2031,10,360,1073.7692402445523,1088.6827019146156,177,179.45833333333331,73,74.01388888888889,75,76.04166666666666,35,35.48611111111111,8,8.11111111111111,18
2032,10,360,1406.5237010379014,1426.0587524412056,153,155.125,69,69.95833333333333,87,88.20833333333333,51,51.70833333333333,13,13.180555555555555,11
2033,10,360,1181.93821929854,1198.3540278999085,142,143.97222222222223,91,92.26388888888889,90,91.25,37,37.513888888888886,10,10.13888888888889,13
2034,10,360,1242.7681440928511,1260.0288127608073,179,181.48611111111111,62,62.86111111111111,77,78.06944444444444,42,42.58333333333333,13,13.180555555555555,16
2035,10,360,1394.8473084058896,1414.2201876893048,192,194.66666666666666,45,45.625,72,73.0,51,51.70833333333333,19,19.26388888888889,33
2036,10,360,1500.4892270548135,1521.3293552083524,169,171.3472222222222,72,73.0,69,69.95833333333333,50,50.69444444444444,21,21.291666666666664,12
2037,10,360,1221.8365241601632,1238.8064758846099,166,168.30555555555554,72,73.0,80,81.11111111111111,42,42.58333333333333,15,15.208333333333332,15
2038,10,360,1291.7458723733548,1309.686787267429,149,151.06944444444443,73,74.01388888888889,103,104.43055555555556,35,35.48611111111111,14,14.194444444444443,17
2039,10,360,1304.7032345813125,1322.824112839386,150,152.08333333333331,82,83.13888888888889,86,87.19444444444444,42,42.58333333333333,12,12.166666666666666,25
2040,10,360,1171.8808749941877,1188.1569982579958,192,194.66666666666666,54,54.75,73,74.01388888888889,41,41.56944444444444,13,13.180555555555555,20
2041,10,360,1377.8736509463845,1397.0107849873064,154,156.13888888888889,86,87.19444444444444,73,74.01388888888889,47,47.65277777777778,15,15.208333333333332,14
2042,10,360,1319.0834528446676,1337.404056356399,153,155.125,68,68.94444444444444,97,98.34722222222221,42,42.58333333333333,13,13.180555555555555,18
2043,10,360,1360.6161499219875,1379.5135964486817,164,166.27777777777777,70,70.97222222222221,80,81.11111111111111,46,46.638888888888886,16,16.22222222222222,23
2044,10,360,1325.8349011613382,1344.249274788579,162,164.25,73,74.01388888888889,80,81.11111111111111,45,45.625,15,15.208333333333332,20
2045,10,360,1384.858157911523,1404.0922989936273,148,150.05555555555554,75,76.04166666666666,88,89.22222222222221,49,49.68055555555555,11,11.152777777777777,19
2046,10,360,1198.2635878420438,1214.9061376731831,176,178.44444444444443,62,62.86111111111111,79,80.09722222222221,43,43.59722222222222,10,10.13888888888889,23
